aerosol_total_aod,albedo_o2_fph,albedo_slope_o2,albedo_slope_strong_co2,albedo_slope_weak_co2,albedo_strong_co2_fph,albedo_weak_co2_fph,StartOrbitNumber,albedo_o2_abp_0,albedo_o2_abp_1,co2_ratio_idp,dispersion_multiplier_abp,fluorescence_offset_relative_757nm_idp,fluorescence_offset_relative_771nm_idp,h2o_ratio_idp,o2_ratio_idp,reduced_chi_squared_o2_abp,snr_o2_abp,surface_pressure_delta_abp,surface_pressure_offset_abp,temperature_offset_abp,retrieval_altitude,retrieval_aspect,retrieval_azimuth,retrieval_latitude,retrieval_longitude,retrieval_overlap,retrieval_overlap_o2_weak_co2,retrieval_overlap_strong_co2_o2,retrieval_overlap_weak_co2_strong_co2,retrieval_polarization_angle,retrieval_slope,retrieval_solar_azimuth,retrieval_solar_relative_velocity,retrieval_solar_zenith,retrieval_surface_roughness
0.170448,0.289697,-1.88E-05,0.000101936,-7.58E-05,0.252248,0.310507,991,0.281181,0.287179,1.02264,0.999992188,0.00219727,0.00878906,0.990662,1.08148,23.2715,627.646,-293.992,-500,2.98964,1077.03,281.883,30.0102,36.0611,69.1052,97.2295,84.8451,85.1724,87.8223,0.038364,1.02142,209.92,-340.78,33.8401,8.23071
0.203871,0.307467,-2.24E-05,0.000142204,-6.43E-05,0.359825,0.40585,991,0.299539,0.304455,1.02307,0.999992344,-0.00231934,0.0109253,0.969666,1.03802,19.9114,636.991,-406.989,-500,2.01492,1060.53,222.756,30.9791,36.0991,69.0476,94.2658,82.7676,84.9361,89.7469,0.96781,3.27635,209.8,-341.184,33.8503,29.6465
0.459096,0.286333,-2.83E-05,7.32E-05,-4.68E-05,0.329341,0.369532,991,0.268506,0.273248,1.0141,0.999992353,0.00274658,0.0108032,0.988647,1.12964,20.5402,535.625,-121.834,-500,1.66146,1220.67,91.9304,29.1183,36.176,69.1014,94.794,80.4545,83.5851,81.7751,359.306,2.15776,209.845,-340.892,33.9423,18.5302
0.50792,0.253378,-2.53E-05,0.000103383,-6.08E-05,0.283036,0.337038,991,0.243228,0.250065,1.01215,0.999992371,0.00231934,0.00976562,1.0116,0.90979,16.5831,594.976,440.045,-500,-1.01287,1571.56,79.4834,30.0814,36.2139,69.0438,97.0543,88.1655,88.08,90.8923,0.265778,6.349,209.725,-341.296,33.9524,46.0661
0.341525,0.280782,-2.54E-05,0.000136455,-5.38E-05,0.315733,0.36126,991,0.268009,0.272855,1.01514,0.999992292,0.00836182,0.0114746,0.993225,1.03632,19.8939,535.317,93.989,-500,1.11227,1239.99,67.0346,29.0971,36.1945,69.0952,94.7519,79.7739,83.1764,81.0009,359.342,2.80833,209.824,-340.946,33.9564,26.4301
0.817589,0.264597,-2.23E-05,0.000140364,-6.83E-05,0.322452,0.372341,991,0.269292,0.275694,1.01666,0.999992265,0.00695801,0.00292969,0.973389,0.984497,18.2157,603.709,602.043,-500,-0.866204,1359.86,265.091,30.8008,36.2466,68.9985,94.1495,81.5922,83.7991,88.743,0.961267,3.87757,209.629,-341.615,33.9632,42.3104
0.471985,0.292344,-2.17E-05,0.000110807,-4.83E-05,0.356227,0.392797,991,0.276173,0.281736,1.01007,0.999992112,0.00408936,0.00762939,0.990967,0.963806,23.7462,632.906,158.436,-500,-0.0319407,1172.17,295.25,30.2212,36.3094,68.9988,97.2127,86.65,87.3152,90.0573,0.499565,3.61347,209.593,-341.66,34.0202,37.6624
0.595666,0.28961,-1.75E-05,0.000180596,-5.74E-05,0.327824,0.379599,991,0.273586,0.278922,1.01526,0.999992338,0.00402832,0.00842285,1.03351,0.900391,17.9621,601.719,95.7882,-500,-0.578783,1389.91,124.793,29.4831,36.2962,69.0385,97.3547,83.3011,83.9079,86.4415,359.807,3.29869,209.668,-341.392,34.0247,50.5368
0.852166,0.297281,-2.63E-05,9.97E-05,-4.76E-05,0.360189,0.401195,991,0.269883,0.275766,1.00952,0.999992313,0.000366211,0.0137329,0.986145,0.985291,23.1616,625.56,96.6696,-500,-0.485407,1157.12,250.077,30.1997,36.3277,68.9925,97.4175,87.8065,88.4572,91.0094,0.500168,5.32951,209.571,-341.715,34.0342,32.9133
0.502265,0.272727,-2.32E-05,0.000126841,-4.92E-05,0.310523,0.362664,991,0.256257,0.261846,1.01483,0.999992496,-0.00714111,0.0125732,0.97522,0.890808,19.6153,573.267,-143.845,-500,-0.853019,1399.54,118.403,29.2168,36.31,69.0454,97.1906,84.0588,84.7967,85.2616,359.577,7.78312,209.671,-341.358,34.04,77.364
0.841735,0.260899,-2.02E-05,0.000132298,-6.20E-05,0.318244,0.362729,991,0.252989,0.257115,1.01062,0.999992403,0.00958252,0.00775146,1.00653,0.946899,20.8154,594.189,476.94,-500,-0.820012,1317.9,250.06,29.6875,36.3372,69.0127,96.8934,85.9262,86.2049,89.1586,0.038859,7.62055,209.6,-341.591,34.0511,45.9031
0.664966,0.265972,-2.29E-05,0.000165026,-8.07E-05,0.326751,0.373561,991,0.257127,0.262552,1.01569,0.999992119,-0.00128174,0.0123901,0.986023,1.06805,23.844,610.246,146.06,-500,0.297088,1012.77,276.958,30.1587,36.364,68.9796,97.7064,87.5335,88.3306,90.6278,0.501318,4.62766,209.528,-341.826,34.0617,38.4347
0.636609,0.294802,-1.49E-05,0.000192101,-9.26E-05,0.337867,0.417504,991,0.274118,0.277237,1.01593,0.999991749,0.00170898,0.00646973,0.984375,0.992676,18.8212,607.258,-886.229,-500,0.514042,859.507,258.805,30.6297,36.3918,68.9471,93.9073,83.8061,86.2959,90.3438,0.963276,17.3645,209.457,-342.058,34.0735,127.844
0.383623,0.288646,-2.22E-05,0.000202537,-7.91E-05,0.341133,0.401713,991,0.27605,0.279444,1.02277,0.999992074,0.00012207,0.0106812,0.998596,0.921082,19.9919,629.622,-694.919,-500,-0.109482,1057.78,136.414,30.3847,36.3874,68.9603,93.143,82.5615,85.5444,89.9263,0.733127,1.21293,209.482,-341.969,34.075,63.6995
0.342147,0.256702,-2.43E-05,0.00024532,-8.74E-05,0.271453,0.35394,991,0.245629,0.250032,1.02307,0.999992317,-0.0020752,0.0115356,1.01196,0.974304,18.7961,559.574,51.7506,-500,1.12205,808.589,257.199,29.0527,36.4547,68.9937,97.0578,84.9719,85.35,85.2026,359.584,8.28382,209.499,-341.803,34.1498,60.4578
0.419808,0.260065,-2.05E-05,0.000222744,-9.74E-05,0.269769,0.346928,991,0.247382,0.246927,1.02032,0.999992146,-0.00213623,0.0102539,1.02808,0.919617,22.2075,511.913,196.757,-500,0.893737,830.644,246.946,28.7875,36.4689,69.0008,94.6664,81.108,84.5465,82.7553,359.355,7.10177,209.503,-341.767,34.1655,51.0225
0.248913,0.287605,-1.47E-05,0.000203859,-6.34E-05,0.34118,0.386504,991,0.280203,0.280201,1.02344,0.999992234,0.00238037,0.00811768,0.978149,0.983582,20.6064,596.393,177.861,-500,1.54666,627.6,276.92,28.9889,36.5086,68.9742,97.1279,84.4841,85.1826,85.721,359.587,2.76191,209.435,-341.969,34.1906,24.6475
0.414766,0.299577,-1.72E-05,0.000130878,-6.29E-05,0.368264,0.399539,991,0.28467,0.287249,1.01898,0.999992323,-0.00848389,0.0117188,1.01501,1.0329,23.665,628.157,-105.072,-500,2.21192,502.563,265.857,29.4562,36.5354,68.941,97.3042,85.1568,85.4944,88.0502,0.046164,2.20021,209.364,-342.204,34.2013,15.557
0.578199,0.295978,-1.81E-05,0.000148399,-5.79E-05,0.355992,0.396058,991,0.277165,0.275975,1.01514,0.999992298,0.00256348,0.0105591,0.989807,0.996765,21.6814,541.566,220.529,-500,1.28554,638.779,276.986,28.7237,36.5227,68.9813,94.7713,80.6351,83.5921,81.6591,359.322,2.7305,209.439,-341.934,34.2063,23.7171
0.61259,0.267946,-3.75E-05,-1.47E-05,-7.81E-05,0.133834,0.222117,991,0.259382,0.269165,1.03101,0.999992296,0.00750732,0.0194092,1.02856,1.06293,28.6964,611.832,-427.09,-500,2.02803,401.983,257.2,29.8607,36.617,68.8889,97.5187,86.9735,87.821,90.2453,0.506964,0.315898,209.229,-342.603,34.2541,2.77641
0.642105,0.271064,-3.05E-05,-8.32E-05,-6.50E-05,0.190585,0.270182,991,0.253431,0.25945,1.02307,0.999992057,0.00506592,0.0151978,1.02319,1.04614,23.9357,603.944,-355.223,-500,2.03119,403.997,246.231,29.5945,36.6303,68.8954,97.1823,86.9179,87.2343,89.9417,0.277791,0.219708,209.233,-342.57,34.2688,2.58901
0.824108,0.297309,-3.78E-05,-9.86E-05,-7.80E-05,0.0946777,0.197424,991,0.267439,0.278106,1.02905,0.999992209,0.0110474,0.00549316,1.01086,1.01459,22.4798,599.331,-354.866,-500,1.40953,381.855,290.442,30.2621,36.6994,68.8372,94.1449,83.1549,85.3424,89.7905,0.964547,0.166061,209.095,-343,34.3079,1.92771
0.705528,0.26835,-3.48E-05,-3.52E-05,-8.07E-05,0.152128,0.236201,991,0.257939,0.265729,1.02234,0.99999238,0.015564,0.0161133,1.02252,1.02454,24.6401,588.33,-415.64,-500,1.20974,375.565,352.536,30.2152,36.7358,68.8246,94.1635,82.9174,85.2689,89.5838,0.961226,0.0881113,209.053,-343.109,34.3359,1.76969
0.613964,0.224642,-2.00E-05,1.84E-05,-5.14E-05,0.250643,0.287037,991,0.233108,0.235162,1.01892,0.999992067,0.00634766,0.00799561,1.00592,1.02783,21.4491,578.24,-282.528,-500,1.29121,407.018,270.137,29.4819,36.7211,68.8639,97.1077,87.2835,87.5829,90.3636,0.273696,0.238452,209.128,-342.843,34.3385,2.07702
0.368354,0.283867,-2.92E-05,-4.50E-05,-0.000100279,0.117423,0.198603,991,0.271321,0.278912,1.02789,0.999991875,0.00439453,0.0111694,1.03571,1.04633,22.7083,536.109,-240.539,-500,1.46533,402.629,8.98499,28.5087,36.7033,68.9172,94.7723,80.3845,83.3766,81.6434,359.324,0.260375,209.228,-342.486,34.344,3.02111
0.737462,0.269797,-2.55E-05,-0.000150498,-7.39E-05,0.174822,0.24958,991,0.254133,0.258376,1.02405,0.999992079,0.00494385,0.0139771,1.03973,1.05347,27.7111,601.444,-265.736,-500,1.33777,375.013,33.4477,29.8773,36.8035,68.8126,92.9713,82.2793,85.1519,90.3563,0.726153,0.528421,208.995,-343.238,34.3927,6.15455
0.543042,0.263731,-1.95E-05,6.70E-05,-6.50E-05,0.161879,0.247055,991,0.252157,0.254162,1.01849,0.999992321,0.000305176,0.00769043,1.01349,1.03113,21.9133,515.793,-214.648,-500,1.03327,388.185,256.56,28.4173,36.7762,68.8923,94.827,80.4657,83.4339,81.7273,359.357,0.283347,209.145,-342.702,34.4001,2.329
0.414326,0.281724,-1.80E-05,7.06E-05,-4.54E-05,0.257608,0.31144,991,0.279305,0.279894,1.02295,0.999991899,-0.00262451,0.0109863,0.993103,1.04205,22.7064,632.182,-286.971,-500,1.5469,372.89,224.203,29.3657,36.8121,68.8326,97.0472,87.2093,87.5497,90.3998,0.266532,0.283705,209.024,-343.114,34.4086,3.14241
1.62561,0.279742,-2.11E-06,3.57E-05,-3.72E-05,0.20162,0.292458,991,0.254052,0.249707,1.01917,0.999991881,-0.00201416,0.0222778,1.01172,1.07166,21.7042,516.726,-229.474,-500,0.925885,384.578,0.325671,28.395,36.7945,68.8861,94.7772,80.4079,83.3724,81.6696,359.356,0.454134,209.124,-342.756,34.4142,6.46024
0.517857,0.309391,-1.65E-05,6.79E-05,-4.91E-05,0.412757,0.433121,991,0.293196,0.294559,1.01947,0.99999212,-0.0012207,0.00970459,1.00653,1.03333,27.1073,645.377,-141.377,-500,0.906277,385.84,191.324,29.8318,36.8401,68.8001,93.4089,82.4357,85.3784,90.1203,0.722839,0.415964,208.953,-343.346,34.421,5.61646
0.92044,0.318072,-1.95E-05,7.98E-05,-4.63E-05,0.448304,0.472565,991,0.313173,0.313426,1.01367,0.999992168,-0.00775146,0.0124512,1.00208,1.02026,22.715,574.548,171.63,-500,0.285759,448.14,258.979,28.2886,36.8863,68.855,94.8138,80.521,83.4774,81.7217,359.35,0.933562,209.02,-343.028,34.4851,7.61934
0.668993,0.328193,-2.02E-05,6.54E-05,-4.78E-05,0.443732,0.459492,991,0.309643,0.309628,1.02002,0.999991983,0.0101318,0.0126953,0.985474,1.05023,22.2125,665.27,67.9595,-500,1.0701,408.303,254.158,29.1935,36.9584,68.7821,96.9613,86.8621,87.2168,90.1399,0.256688,0.251921,208.857,-343.552,34.5214,2.73158
0.509232,0.308953,-1.57E-05,3.00E-05,-2.05E-05,0.392768,0.409066,991,0.292129,0.292325,1.01385,0.999991936,0.00012207,0.00921631,1.01215,1.04486,25.88,646.34,49.9134,-500,0.806992,403.908,241.51,29.3947,36.9995,68.7559,97.5861,87.2823,88.1509,90.5579,0.483141,0.199462,208.79,-343.752,34.5484,2.30846
0.530612,0.310041,-1.84E-05,5.81E-05,-6.65E-05,0.413994,0.436888,991,0.290509,0.291408,1.013,0.999992089,-0.0032959,0.0103149,1.01733,1.02686,24.1668,632.942,37.7729,-500,0.821918,411.276,242.881,28.8889,37.0083,68.776,97.0315,85.109,85.4605,88.2942,0.027544,0.257094,208.819,-343.629,34.5644,2.3877
0.463066,0.312487,-2.44E-05,8.33E-05,-5.41E-05,0.429834,0.457692,991,0.297678,0.300563,1.01801,0.999992154,0.00592041,0.0148926,0.980164,1.03888,20.544,613.312,168.382,-500,0.757123,421.284,258.137,28.4056,36.9996,68.8029,97.1587,83.5352,84.1804,84.6575,359.574,0.34673,208.869,-343.45,34.5672,2.9407
0.851139,0.326756,-1.54E-05,0.000127695,-6.09E-05,0.441407,0.474349,991,0.297926,0.298088,1.01501,0.999991986,-0.000610352,0.00897217,1.01489,1.01483,20.4325,622.617,91.1104,-500,0.529794,421.16,228.168,28.6051,37.0401,68.7765,97.3117,82.8529,83.6184,86.1847,359.8,0.306547,208.802,-343.651,34.5936,2.89704
0.74134,0.331625,-1.53E-05,7.72E-05,-4.85E-05,0.440945,0.45899,991,0.30356,0.302805,1.0174,0.999991936,-0.00579834,0.0126343,1.01453,1.0155,20.8725,627.971,390.856,-500,0.453064,421.087,283.698,28.5425,37.0947,68.7573,97.2948,82.9109,83.6716,86.2587,359.798,1.66402,208.74,-343.816,34.6357,14.3448
0.497341,0.319511,-1.87E-05,0.000123413,-6.47E-05,0.422034,0.457453,991,0.301813,0.30233,1.01825,0.999992083,0.0012207,0.0122681,0.966125,1.01044,19.5142,616.865,467.248,-500,0.128011,460.3,270.596,28.3017,37.0906,68.7709,97.1814,83.8533,84.4069,84.969,359.572,1.93885,208.765,-343.726,34.6373,14.255
0.382833,0.25696,-2.99E-05,2.18E-05,-9.52E-05,0.152639,0.229782,991,0.245222,0.253321,1.02704,0.999992008,0.0128784,0.017395,0.997986,1.03485,20.8057,572.386,-425.594,-500,1.63036,339.304,300.752,29.7082,37.1545,68.6779,94.1068,82.9409,85.3505,89.6395,0.929291,0.0760467,208.574,-344.373,34.6586,1.43505
0.366331,0.264405,-2.30E-05,-0.000120708,-6.48E-05,0.277438,0.304343,991,0.257537,0.260553,1.00818,0.999992004,0.00152588,0.0182495,1.02106,1.06366,24.9946,595.214,-56.8605,-500,1.05916,361.229,11.0156,28.7422,37.1355,68.7309,97.066,85.0687,85.4669,88.2524,0.0238356,1.24352,208.673,-344.017,34.6623,13.0219
0.359505,0.236315,-2.05E-05,1.77E-05,-8.86E-05,0.228855,0.283669,991,0.230686,0.23398,1.0246,0.999992197,0.0146484,0.0159912,0.991699,1.04272,26.2954,571.426,-401.95,-500,1.04212,328.992,119.27,29.3648,37.2406,68.6585,93.2039,82.4608,85.313,90.4373,0.704975,0.209642,208.494,-344.563,34.7296,3.80854
0.312911,0.240264,-2.39E-05,-7.31E-05,-7.76E-05,0.196125,0.263395,991,0.236578,0.239492,1.01923,0.999991881,-0.000793457,0.0212402,1.00513,1.07025,24.7376,580.988,-275.99,-500,1.14401,328.268,149.528,29.1232,37.2358,68.6718,97.3702,87.3714,88.2393,90.8395,0.478635,0.00715652,208.519,-344.474,34.7305,1.40877
0.516957,0.240009,-1.86E-05,3.23E-05,-6.55E-05,0.220742,0.277479,991,0.231011,0.233729,1.01746,0.999991729,-0.000671387,0.00427246,1.01923,1.03198,24.9444,574.304,-386.593,-500,1.44832,330.571,109.994,29.1026,37.2541,68.6653,97.3224,87.1913,88.0551,90.7042,0.478809,0.336738,208.499,-344.529,34.7446,4.3457
0.482912,0.207854,-1.76E-05,-7.70E-06,-6.84E-05,0.188133,0.246981,991,0.213339,0.213755,1.02057,0.999992349,0.00219727,0.013855,1.00897,1.02747,22.405,551.339,-405.903,-500,1.42315,328.143,145.42,28.8607,37.2494,68.6787,97.0772,87.3691,87.6684,90.48,0.252065,0.0176226,208.524,-344.44,34.7456,1.32039
0.264164,0.22926,-1.79E-05,4.84E-05,-9.81E-05,0.171123,0.237242,991,0.22555,0.226764,1.0213,0.9999921,0.00140381,0.0106201,1.00946,1.06342,21.0251,566.923,-401.593,-500,1.53525,329.642,115.775,28.8399,37.2677,68.6723,97.0042,87.349,87.6487,90.533,0.251661,0.2083,208.503,-344.495,34.7598,4.04726
0.502309,0.208366,-2.48E-05,-4.98E-05,-6.54E-05,0.137222,0.207468,991,0.202288,0.206052,1.02209,0.999991951,0.0012207,0.0164795,1.03375,1.06482,24.7063,527.917,-525.29,-500,1.52365,328.141,93.7214,28.6001,37.2631,68.6857,97.0971,85.3701,85.7176,88.4862,0.0485237,0.0454203,208.528,-344.406,34.7609,1.61573
0.427408,0.252612,-2.84E-05,-4.67E-05,-8.51E-05,0.140985,0.208587,991,0.242453,0.249662,1.0199,0.999992034,0.00518799,0.0157471,1.005,1.02179,24.2323,578.067,-466.78,-500,1.24472,385.389,255.791,28.495,37.3545,68.6537,97.1514,85.4616,85.7966,88.5291,0.0253083,0.18456,208.425,-344.681,34.8317,1.84492
0.470251,0.240154,-2.71E-05,2.65E-05,-7.36E-05,0.165248,0.222287,991,0.237803,0.242845,1.01483,0.999992073,0.0090332,0.0205688,1.00177,1.0528,24.7687,571.697,-420.792,-500,1.14525,385.218,257.309,28.4734,37.3726,68.6473,97.137,85.5047,85.8952,88.6035,0.0436464,0.245689,208.404,-344.736,34.8458,1.9768
0.305067,0.25283,-2.75E-05,-7.81E-05,-8.88E-05,0.128063,0.201943,991,0.247359,0.253305,1.02472,0.999992066,0.00836182,0.0205688,1.02313,1.02026,24.4942,583.426,-538.626,-500,1.37557,385.002,251.6,28.4517,37.3908,68.6409,97.15,85.3906,85.7405,88.4338,0.0235858,0.275355,208.384,-344.791,34.8599,2.14131
0.288838,0.258653,-3.30E-05,-1.72E-05,-0.000113404,0.108198,0.200406,991,0.248867,0.257111,1.026,0.999992049,0.0114136,0.0192261,1.03259,1.01959,21.8349,585.086,-347.81,-500,1.30793,386.212,273.869,28.4089,37.4272,68.628,97.0907,85.3314,85.6814,88.4333,0.0217645,0.248486,208.343,-344.902,34.8881,2.90757
0.135543,0.23164,-1.60E-05,-3.02E-05,-9.03E-05,0.090853,0.165423,991,0.226865,0.234566,1.02295,0.999991562,0.0114746,0.0128174,0.985474,1.03308,20.2445,549.362,-412.946,-500,1.53391,357.298,262.224,29.2807,37.5187,68.5488,94.0627,83.0152,85.3404,89.6454,0.932738,0.106354,208.161,-345.48,34.9408,2.36541
0.139956,0.248369,-3.01E-05,-6.74E-05,-5.25E-05,0.140344,0.221342,991,0.242257,0.250361,1.01532,0.999991773,0.00701904,0.0182495,0.985901,1.04797,24.6465,588.307,-299.879,-500,1.20255,362.419,278.875,28.8015,37.5091,68.5754,97.3776,87.4559,88.2948,90.838,0.465402,0.463581,208.211,-345.302,34.9424,5.22784
0.180883,0.256849,-3.27E-05,-4.92E-05,-9.37E-05,0.109732,0.194371,991,0.247589,0.257269,1.02454,0.99999174,0.00408936,0.0154419,1.02649,1.04663,20.1321,594.514,-381.927,-500,1.8329,364.372,252.138,28.5165,37.5407,68.5761,97.0418,86.8063,87.1159,89.9695,0.236468,0.259322,208.195,-345.322,34.9716,3.66696
0.184391,0.266877,-3.96E-05,-3.07E-05,-0.00011063,0.102188,0.188718,991,0.256293,0.267985,1.02374,0.999991838,0.0102539,0.0192261,1.01678,1.08661,22.8689,594.095,-475.107,-500,1.75328,365.359,234.728,28.2559,37.5544,68.5832,97.0889,85.4338,85.7765,88.5287,0.0114347,0.282211,208.2,-345.287,34.9869,3.24298
0.165164,0.25901,-2.43E-05,0.000154902,-0.000131896,0.31792,0.356577,991,0.254721,0.257091,1.02209,0.999992169,-0.00201416,0.0125122,0.993103,0.997437,19.1119,581.447,-518.684,-500,0.221991,567.251,146.709,29.1911,37.5923,68.5237,94.2973,83.5891,85.7178,89.8527,0.9061,8.08734,208.08,-345.697,34.9984,100.537
0.254454,0.217551,-1.50E-05,9.12E-05,-4.90E-05,0.24675,0.296754,991,0.214828,0.217092,1.01996,0.999991583,-0.0098877,0.0111084,1.00018,1.203,23.8113,553.133,-378.841,-500,1.07756,539.598,111.078,28.6702,37.6186,68.5372,98.2175,89.8783,90.7866,92.0373,0.457302,13.6907,208.089,-345.631,35.0279,128.063
0.102379,0.230551,-1.62E-05,0.000177989,-6.26E-05,0.196193,0.245341,991,0.227732,0.228323,1.01929,0.999991892,0.00231934,0.0136108,0.981689,1.30096,17.2759,568.762,-608.205,-500,2.0702,362.639,106.961,28.4299,37.6132,68.5502,97.941,88.1479,88.4276,90.2381,0.232624,1.1314,208.114,-345.543,35.028,17.5448
0.442289,0.24628,-2.33E-05,0.000148908,-0.000120786,0.291838,0.360241,991,0.235151,0.240277,1.01276,0.999992073,-0.00128174,0.0150146,0.977905,0.974365,16.352,559.977,-251.067,-500,-1.57834,1043.87,250.681,29.1275,37.6485,68.5054,93.5153,83.5177,85.9735,89.7092,0.904124,16.7451,208.02,-345.859,35.0428,104.716
0.234214,0.222837,-2.03E-05,8.34E-05,-4.55E-05,0.261909,0.312388,991,0.216925,0.219421,1.01593,0.999991723,-0.00128174,0.0119019,1.01007,1.1673,18.7448,555.5,-241.888,-500,0.652514,654.826,92.056,28.3894,37.6508,68.5379,97.1408,87.267,87.7129,90.4676,0.232831,15.981,208.073,-345.651,35.0576,114.133
0.303204,0.250013,-1.76E-05,0.000137484,-6.08E-05,0.303198,0.354615,991,0.240872,0.242173,1.01044,0.99999193,-0.00140381,0.0137329,1.02356,0.976746,21.1378,574.794,-910.144,-500,0.176433,801.966,115.601,28.0732,37.7202,68.5259,97.1902,85.8683,85.8979,88.5437,0.0129971,11.9942,208.017,-345.783,35.1164,117.626
0.612802,0.185054,-2.56E-05,7.94E-05,-4.11E-05,0.210536,0.273346,991,0.183493,0.18501,1.0174,0.999992272,0.0132446,0.0140991,0.980408,1.03369,17.1941,438.12,-1144.17,-500,0.205142,822.336,111.35,27.3042,37.7622,68.5472,94.9328,81.3667,84.3216,82.3664,359.352,17.2455,208.03,-345.68,35.1632,172.432
0.63016,0.173967,4.05E-06,0.000209071,-2.70E-05,0.202538,0.259739,991,0.180461,0.17453,1.00812,0.999992258,-0.0118408,0.024292,1.01178,0.950745,16.454,433.417,-683.837,-500,-0.987292,1119.82,105.865,27.2859,37.7821,68.5418,94.7941,82.0055,85.3309,83.5048,359.353,15.9646,208.01,-345.731,35.1793,145.11
0.243959,0.201285,-1.41E-05,0.00011542,-8.80E-05,0.221823,0.277137,991,0.196326,0.200079,1.01019,0.99999179,-0.00549316,0.00744629,0.974976,1.20813,15.2184,519.113,-665.528,-500,0.0768931,1085.89,120.911,27.9188,37.8673,68.474,97.7664,87.0622,87.4368,89.6267,0.0233385,4.98355,207.854,-346.228,35.2314,54.4387
0.657278,0.227108,-2.30E-05,0.000211346,-0.000106205,0.228143,0.317897,991,0.216348,0.222893,1.00378,0.999991488,-0.00115967,0.0140991,0.968994,1.03259,14.701,556.541,-488.573,-500,-2.14556,1465.31,237.679,28.3745,37.8962,68.4414,97.62,88.5488,89.3518,91.7119,0.468222,7.43194,207.784,-346.46,35.2453,51.1369
0.621604,0.160437,-2.59E-05,4.23E-05,-4.50E-05,0.136771,0.193328,991,0.162009,0.169625,1.00464,0.99999132,-0.00238037,0.012085,1.02826,0.860413,16.3463,473.266,760.113,-500,-1.97184,1561.65,302.211,27.8201,37.9604,68.4426,96.5383,83.9303,84.1779,87.3998,0.0261779,19.4444,207.753,-346.502,35.3047,217.272
0.255297,0.226243,-1.48E-05,0.000130816,-5.91E-05,0.256665,0.304591,991,0.221878,0.226085,1.01166,0.999991735,0.00378418,0.000549316,0.967285,0.957214,16.9175,561.786,261.53,-500,0.996532,981.881,280.301,28.2522,38.0038,68.4009,97.8613,88.3209,89.3033,91.2747,0.469526,5.32059,207.662,-346.8,35.3288,50.767
0.666223,0.204994,-1.92E-05,0.00014572,-9.35E-05,0.20886,0.283371,991,0.200122,0.20741,1.01111,0.999991644,-0.00811768,0.0123901,1.0047,0.825684,14.093,510.61,663.158,-500,-1.34982,1421.78,252.06,27.5229,38.0107,68.4366,96.8699,85.5584,87.1032,90.1989,359.805,21.4279,207.717,-346.579,35.3486,139.874
0.135653,0.269108,-2.61E-05,-5.42E-05,-8.28E-06,0.218758,0.287058,991,0.261049,0.269402,1.0163,0.999991675,0.00616455,0.0133057,0.970276,1.11371,20.8073,609.449,-473.151,-500,3.29999,576.837,306.372,28.1712,38.0746,68.3731,97.2768,87.3406,88.2187,90.8909,0.471776,0.896272,207.58,-347.03,35.3834,21.1757
0.536465,0.258351,-1.36E-05,0.000322907,-0.000101236,0.285118,0.372461,991,0.24606,0.248866,1.01855,0.999991846,0.00445557,0.0100098,1.00739,1.00153,17.531,563.8,734.578,-500,1.50408,891.442,321.738,27.4629,38.0625,68.415,97.1935,82.5811,83.3119,85.9757,359.808,3.67127,207.655,-346.755,35.3881,50.416
0.267866,0.261024,-2.88E-05,-7.64E-06,-2.82E-05,0.254886,0.313176,991,0.250133,0.260934,1.01855,0.999991729,-0.00231934,0.0148315,0.970703,1.15533,17.7218,596.489,-271.592,-500,3.13861,594.244,264.882,27.9133,38.0883,68.3803,96.9979,87.0968,87.4526,90.3333,0.249592,3.8461,207.585,-346.995,35.3988,28.0894
0.364445,0.294172,-3.13E-05,0.000216658,-7.85E-05,0.247315,0.325276,991,0.275984,0.285746,1.01904,0.999991597,-0.00616455,0.0114136,0.86676,1.59528,17.8423,597.453,-490.136,-500,2.93771,615.276,126.244,27.3595,38.1521,68.3814,97.4059,83.0225,83.804,86.2745,359.809,1.79927,207.554,-347.038,35.4578,19.1503
0.246993,0.206895,-1.15E-05,0.000165088,-6.43E-05,0.213592,0.270566,991,0.202551,0.205204,1.00873,0.999991878,0.000183105,0.0106812,0.986755,1.00165,14.968,525.525,91.446,-500,0.0837863,1055.24,291.213,27.4275,38.3038,68.3167,97.106,84.8334,85.4291,88.1685,0.019236,4.58005,207.371,-347.568,35.5729,51.7801
0.34615,0.246455,-2.58E-05,0.000135981,-9.81E-05,0.239726,0.312837,991,0.233762,0.241754,1.01483,0.999991315,0.000183105,0.00390625,1.00525,0.924011,15.5385,494.469,426.416,-500,-0.18964,1085.86,52.3624,26.6853,38.3285,68.3457,94.815,81.5274,84.6088,82.597,359.361,2.69199,207.406,-347.405,35.6064,23.1022
0.739104,0.27629,-2.71E-05,0.000198558,-9.76E-05,0.277441,0.360501,991,0.254357,0.260851,1.00726,0.999991631,-0.00360107,0.0150757,0.986633,0.943726,20.3808,589.475,501.559,-500,-0.281483,1005.47,42.6724,27.3294,38.3952,68.2838,96.9759,86.3192,86.6498,89.514,0.0197593,1.17481,207.271,-347.848,35.6449,30.7525
